aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,decnr,diffmaglim,distnr,exptime,field,magnr,magzpsci,magzpscirms,magzpsciunc,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
"","ZTF18absrlhv2650499945115",true,64.5418198,false,"",100,100,100,"",2,false,-1,100,100,60404.49994210014,"ZTF18absrlhv",2679454986215015000,2650499945115,252.409807,"","ztf",0.07331100106239319,0.09081800282001495,-99999,0.1009880006313324,0.000007247439953061985,-99999,20.338899612426758,-99999,30,824,-99999,26.170400619506836,0.022206099703907967,0.000004240199814375956,"61",1,-99999,51,824120251,199.59300231933594,1.8215999603271484,6.81988000869751,-99999,-99999
"","ZTF18absrlhv2683416365015",true,64.5418567,false,"",0.03794782608747482,100,0.008749827739186724,"",2,false,1,18.995384216308594,17.402415719897938,60437.41636569984,"ZTF18absrlhv",2697409496215015000,2683416365015,252.4097522,"","ztf",0.07243499904870987,0.0928030014038086,4.257999897003174,0.09481330215930939,0.000007845020263630431,64.54180145263672,20.497299194335938,0.31648579239845276,30,824,17.687000274658203,26.252199172973633,0.023002199828624725,0.0000049506998038850725,"0",1,252.4095916748047,50,824120250,201.13499450683594,1.6230000257492065,7.340280055999756,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2683433316215",true,64.5418185,false,"",0.03913864865899086,100,0.013992927497924664,"",1,false,1,19.04538917541504,17.928646068481637,60437.433310199995,"ZTF18absrlhv",2683434255015015000,2683433316215,252.4097724,"","ztf",0.06644999980926514,0.09907100349664688,4.1579999923706055,-0.05047110095620155,0.00001222890023200307,64.54180908203125,20.572200775146484,0.20684094727039337,30,825,18.409000396728516,26.19860076904297,0.027771199122071266,0.000007505099802074255,"0",1,252.40963745117188,62,825120162,91.36150360107422,1.961400032043457,5.297269821166992,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2642389453315",true,64.5418535,false,"",100,100,100,"",1,false,-1,100,100,60396.38945600018,"ZTF18absrlhv",2668387746215015000,2642389453315,252.4097173,"","ztf",0.0746999979019165,0.09414400160312653,-99999,-0.02883020043373108,0.000026241499654133804,-99999,19.64189910888672,-99999,30,824,-99999,26.23579978942871,0.03356650099158287,0.000012628300282813143,"61",1,-99999,33,824120133,199.26100158691406,2.2228000164031982,13.025799751281738,-99999,-99999
"","ZTF18absrlhv2663408256115",true,64.5418176,false,"",100,100,100,"",1,false,-1,100,100,60417.40825230023,"ZTF18absrlhv",2684411505015015000,2663408256115,252.4097869,"","ztf",0.0707710012793541,0.08990000188350677,-99999,-0.07744789868593216,0.000025058199753402732,-99999,20.23889923095703,-99999,30,825,-99999,26.112499237060547,0.03396499902009964,0.000015228200027195271,"61",1,-99999,61,825120161,125.93900299072266,2.0216000080108643,6.725709915161133,-99999,-99999
"","ZTF18absrlhv2662343945015",true,64.5418176,false,"",0.1145189106464386,0.022331247362985893,0.03592320143006534,"",1,false,1,19.29405975341797,18.035304316719696,60416.3439468001,"ZTF18absrlhv",2684411505015015000,2662343945015,252.4097869,"","ztf",0.1005219966173172,0.12332899868488312,3.934999942779541,-0.014658399857580662,0.00007338150317082182,64.54180145263672,19.373600006103516,0.22143864631652832,30,824,18.444000244140625,26.035200119018555,0.05205110087990761,0.00003613390072132461,"0",1,252.40965270996094,50,824120150,160.23800659179688,2.960599899291992,10.704700469970703,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2664363295015",true,64.5418528,false,"",0.07789889723062515,100,0.016350631036705712,"",2,false,1,19.126203536987305,17.43121155906544,60418.363298600074,"ZTF18absrlhv",2686299125015015000,2664363295015,252.4098187,"","ztf",0.07060900330543518,0.09777099639177322,4.257999897003174,0.1127379983663559,0.00001001110013021389,64.54180145263672,19.792600631713867,0.3948744833469391,30,824,17.687000274658203,26.234699249267578,0.026055999100208282,0.0000063513998611597344,"0",1,252.4095916748047,50,824120250,198,2.5817999839782715,10.386699676513672,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2644497406115",true,64.5418825,false,"",100,100,100,"",1,false,-1,100,100,60398.49740740005,"ZTF18absrlhv",2664427495015015000,2644497406115,252.4097282,"","ztf",0.07161399722099304,0.09349100291728973,-99999,-0.05545419827103615,0.00003894700057571754,-99999,19.86090087890625,-99999,30,825,-99999,26.11359977722168,0.0372966006398201,0.00002055990080407355,"61",1,-99999,61,825120161,125.875,2.391400098800659,8.813520431518555,-99999,-99999
"","ZTF18absrlhv2682470555115",true,64.5418567,false,"",100,100,100,"",2,false,-1,100,100,60436.47055559978,"ZTF18absrlhv",2697409496215015000,2682470555115,252.4097522,"","ztf",0.07077699899673462,0.09216699749231339,-99999,0.10652200132608414,0.000007854529940232169,-99999,20.169599533081055,-99999,30,824,-99999,26.149099349975586,0.02305459976196289,0.0000045830997805751394,"61",1,-99999,51,824120251,196.0540008544922,2.2283999919891357,7.198400020599365,-99999,-99999
"","ZTF18absrlhv2659409346215",true,64.5418185,false,"",0.04784347116947174,100,0.010481740897507537,"",2,false,1,19.038984298706055,17.39051114537004,60413.40934030013,"ZTF18absrlhv",2683434255015015000,2659409346215,252.4097724,"","ztf",0.07702899724245071,0.1019349992275238,3.872999906539917,0.11333999782800674,0.000009280500307795592,64.54183197021484,20.324199676513672,0.27051374316215515,30,825,17.659000396728516,26.112499237060547,0.02471660077571869,0.000005834700004925253,"0",1,252.40960693359375,62,825120262,180.86399841308594,2.871500015258789,4.5756402015686035,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2663408256215",true,64.5417899,false,"",0.04401576146483421,100,0.016510669745503536,"",1,false,1,18.96312141418457,17.898512591792397,60417.40825230023,"ZTF18absrlhv",2685410676215015000,2663408256215,252.4097453,"","ztf",0.06411299854516983,0.09388799965381622,4.1579999923706055,-0.06102550029754639,0.000014658599866379518,64.54180908203125,20.348499298095703,0.1726975291967392,30,825,18.409000396728516,26.21500015258789,0.030190100893378258,0.000008979899575933814,"0",1,252.40963745117188,62,825120162,94.03820037841797,2.033900022506714,6.597219944000244,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2635475686215",true,64.5419227,false,"",0.04038558527827263,100,0.015693794077698123,"",1,false,1,18.90106201171875,17.874815933346433,60389.47568289982,"ZTF18absrlhv",2665412236215015000,2635475686215,252.4098044,"","ztf",0.06776399910449982,0.09461300075054169,4.1579999923706055,-0.07984349876642227,0.000013242500244814437,64.54180908203125,20.337799072265625,0.48609837889671326,30,825,18.409000396728516,26.212400436401367,0.029297899454832077,0.000008205100129998755,"0",1,252.40963745117188,62,825120162,92.19719696044922,1.90910005569458,6.730629920959473,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2659471716215",true,64.5417866,false,"",0.04335232079029083,100,0.016057853864277136,"",1,false,1,18.984968185424805,17.906656059527805,60413.47171299998,"ZTF18absrlhv",2684349975015015000,2659471716215,252.4097149,"","ztf",0.0792360007762909,0.10835699737071991,4.1579999923706055,-0.05540670081973076,0.00001678609987720847,64.54180908203125,20.45709991455078,0.13610665500164032,30,825,18.409000396728516,26.208499908447266,0.03253659978508949,0.000010220899639534764,"0",1,252.40963745117188,62,825120162,92.53209686279297,3.3368000984191895,3.9702999591827393,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2665340716215",true,64.5418662,false,"",0.05706511437892914,100,0.021489895750385107,"",1,false,1,18.956283569335938,17.895942610851712,60419.34071760019,"ZTF18absrlhv",2687369836215015000,2665340716215,252.4097333,"","ztf",0.06975799798965454,0.09140200167894363,4.1579999923706055,-0.048085398972034454,0.000022242100385483354,64.54180908203125,20.046300888061523,0.2554002106189728,30,825,18.409000396728516,26.20400047302246,0.035551100969314575,0.000012911299563711509,"0",1,252.40963745117188,62,825120162,92.16950225830078,2.0824999809265137,8.861709594726562,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2669287595015",true,64.5417924,false,"",0.13221123814582825,0.03843617195385797,0.04669678560824431,"",1,false,1,19.100881576538086,17.970928112504158,60423.2875926001,"ZTF18absrlhv",2690366455015015000,2669287595015,252.4098374,"","ztf",0.06780900061130524,0.10300900042057037,3.934999942779541,-0.020905200392007828,0.00005076600064057857,64.54180145263672,19.250600814819336,0.29478883743286133,30,824,18.444000244140625,26.292600631713867,0.03791059926152229,0.000022524500309373252,"0",1,252.40965270996094,50,824120150,195.4759979248047,2.4546000957489014,18.886999130249023,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2668346146215",true,64.5417919,false,"",0.06828918308019638,0.009659850768298287,0.026380193800689594,"",1,false,1,18.91157341003418,17.878888570804396,60422.34614579985,"ZTF18absrlhv",2689353776215015000,2668346146215,252.4096687,"","ztf",0.0707319974899292,0.09760499745607376,4.1579999923706055,-0.04076030105352402,0.000029523800549213775,64.54180908203125,19.76110076904297,0.06979548931121826,30,825,18.409000396728516,26.210399627685547,0.03660159930586815,0.000015389199688797817,"0",1,252.40963745117188,62,825120162,90.87560272216797,1.9365999698638916,12.255599975585938,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2683434255015",true,64.5418217,false,"",0.03764937072992325,100,0.013517700332758982,"",1,false,1,19.073211669921875,17.961074401764222,60437.43425930012,"ZTF18absrlhv",2701238556215015000,2683434255015,252.4097386,"","ztf",0.07840599864721298,0.09048199653625488,3.934999942779541,-0.062462300062179565,0.00001909019920276478,64.54180145263672,20.555400848388672,0.15621738135814667,30,824,18.444000244140625,26.315099716186523,0.03528119996190071,0.000011849499969684985,"0",1,252.40965270996094,50,824120150,201.9669952392578,1.981600046157837,6.765429973602295,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2684349975115",true,64.541819,false,"",100,100,100,"",3,false,-1,100,100,60438.349976900034,"ZTF18absrlhv",2684352336215015000,2684349975115,252.4096115,"","ztf",0.07782500237226486,0.1082329973578453,-99999,0.1827870011329651,0.000011062399607908446,-99999,19.600299835205078,-99999,30,824,-99999,25.472400665283203,0.024487599730491638,0.0000022111000816948945,"61",1,-99999,51,824120351,215.51800537109375,1.885599970817566,6.87401008605957,-99999,-99999
"","ZTF18absrlhv2663387876215",true,64.5418384,false,"",0.047687917947769165,100,0.011742865790943911,"",2,false,1,18.8736629486084,17.35207728809017,60417.38787040021,"ZTF18absrlhv",2685345316215015000,2663387876215,252.4097032,"","ztf",0.06815800070762634,0.09612900018692017,3.872999906539917,0.1019970029592514,0.00000774156978877727,64.54183197021484,20.1825008392334,0.15851683914661407,30,825,17.659000396728516,26.128400802612305,0.022438399493694305,0.000004857200110564008,"0",1,252.40960693359375,62,825120262,182.01800537109375,2.0409998893737793,7.3003997802734375,0.3610000014305115,0.054999999701976776
"","ZTF18absrlhv2675370034815",true,64.541819,false,"",100,100,100,"",2,false,-1,100,100,60429.370034699794,"ZTF18absrlhv",2684352336215015000,2675370034815,252.4096115,"","ztf",0.06938300281763077,0.10073000192642212,-99999,0.09494630247354507,0.000012216200047987513,-99999,20.078100204467773,-99999,30,824,-99999,26.047399520874023,0.027150999754667282,0.000007388900030491641,"61",1,-99999,48,824120248,181.06300354003906,1.8437000513076782,7.623069763183594,-99999,-99999
"","ZTF18absrlhv2675324885015",true,64.5418134,false,"",0.04037998616695404,100,0.014833477848670808,"",1,false,1,19.034221649169922,17.946913703096268,60429.32488430012,"ZTF18absrlhv",2692331075015015000,2675324885015,252.4097639,"","ztf",0.0724639967083931,0.09066899865865707,3.934999942779541,-0.054423000663518906,0.000017715099602355622,64.54180145263672,20.444499969482422,0.18329614400863647,30,824,18.444000244140625,26.309499740600586,0.034233998507261276,0.000010983099855366163,"0",1,252.40965270996094,50,824120150,201.35800170898438,1.857300043106079,7.554279804229736,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2669444235015",true,64.541798,false,"",0.06453729420900345,100,0.01580433716614377,"",2,false,1,18.909616470336914,17.382030302916306,60423.444236100186,"ZTF18absrlhv",2690403115015015000,2669444235015,252.4097053,"","ztf",0.0655049979686737,0.09852900356054306,4.257999897003174,0.102183997631073,0.00000940731024456909,64.54180145263672,19.850200653076172,0.17356884479522705,30,824,17.687000274658203,26.289100646972656,0.025131700560450554,0.0000059631001931848004,"0",1,252.4095916748047,50,824120250,206.04100036621094,1.5781999826431274,13.929100036621094,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2664427493315",true,64.541812,false,"",100,100,100,"",1,false,-1,100,100,60418.42750000022,"ZTF18absrlhv",2676401346215025000,2664427493315,252.4098166,"","ztf",0.07654300332069397,0.09628400206565857,-99999,-0.04598210006952286,0.00003997080057160929,-99999,19.568700790405273,-99999,30,824,-99999,25.70989990234375,0.04022739827632904,0.000019031100237043574,"61",1,-99999,33,824120133,122.5270004272461,2.306299924850464,8.057559967041016,-99999,-99999
"","ZTF18absrlhv2676365996215",true,64.5418271,false,"",0.04036806896328926,100,0.014839583622589482,"",1,false,1,18.998008728027344,17.911468078847,60430.36599540012,"ZTF18absrlhv",2693367546215015000,2676365996215,252.4098002,"","ztf",0.06300999969244003,0.0901620015501976,4.1579999923706055,-0.051425300538539886,0.00001047650039254222,64.54180908203125,20.48240089416504,0.2560156285762787,30,825,18.409000396728516,26.212600708007812,0.025766199454665184,0.000006522700005007209,"0",1,252.40963745117188,62,825120162,94.42769622802734,1.7268999814987183,5.858759880065918,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2676401346115",true,64.5417853,false,"",100,100,100,"",2,false,-1,100,100,60430.40134260012,"ZTF18absrlhv",2692384715015015000,2676401346115,252.4098269,"","ztf",0.06780300289392471,0.09243199974298477,-99999,0.09261629730463028,0.000010017500244430266,-99999,20.372699737548828,-99999,30,825,-99999,26.032899856567383,0.021794799715280533,0.000006277699867496267,"61",1,-99999,61,825120261,164.4669952392578,1.7288000583648682,6.127630233764648,-99999,-99999
"","ZTF18absrlhv2676365996115",true,64.5418176,false,"",100,100,100,"",1,false,-1,100,100,60430.36599540012,"ZTF18absrlhv",2684411505015015000,2676365996115,252.4097869,"","ztf",0.06800899654626846,0.09123100340366364,-99999,-0.07773879915475845,0.000023000899091130123,-99999,20.445100784301758,-99999,30,825,-99999,26.109800338745117,0.0330825001001358,0.000014239900337997824,"61",1,-99999,61,825120161,125.45500183105469,1.79830002784729,5.398590087890625,-99999,-99999
"","ZTF18absrlhv2665412236015",true,64.5418036,false,"",100,100,100,"",2,false,-1,100,100,60419.41223380016,"ZTF18absrlhv",2680431665015015000,2665412236015,252.4098565,"","ztf",0.06753499805927277,0.10073500126600266,-99999,0.11231900006532669,0.000012071500350430142,-99999,19.772300720214844,-99999,30,825,-99999,25.975900650024414,0.026988700032234192,0.000007248199835885316,"61",1,-99999,60,825120260,160.7469940185547,1.8769999742507935,9.716710090637207,-99999,-99999
"","ZTF18absrlhv2680360965015",true,64.5417901,false,"",0.03394094854593277,100,0.007657786743566103,"",2,false,1,19.025936126708984,17.409384357846978,60434.360960599966,"ZTF18absrlhv",2696320645015015000,2680360965015,252.4096249,"","ztf",0.08550799638032913,0.09954699873924255,4.257999897003174,0.08748199790716171,0.000010421000297355931,64.54180145263672,20.71619987487793,0.06325982511043549,30,824,17.687000274658203,26.243799209594727,0.0265066996216774,0.000006605199814657681,"0",1,252.4095916748047,50,824120250,198.73500061035156,1.5125000476837158,6.3159098625183105,0.2720000147819519,0.052000001072883606
"","ZTF18absrlhv2680431665115",true,64.5418542,false,"",100,100,100,"",1,false,-1,100,100,60434.43166670017,"ZTF18absrlhv",2695431896215015000,2680431665115,252.4096264,"","ztf",0.09664899855852127,0.093811996281147,-99999,-0.0880851000547409,0.000020402399968588725,-99999,20.8257999420166,-99999,30,824,-99999,26.22410011291504,0.03655749931931496,0.000011710900253092404,"61",1,-99999,51,824120151,163.46099853515625,1.7450000047683716,4.2125701904296875,-99999,-99999
"","ZTF18absrlhv2669287595115",true,64.5417923,false,"",100,100,100,"",1,false,-1,100,100,60423.2875926001,"ZTF18absrlhv",2689425086215015000,2669287595115,252.4097026,"","ztf",0.08232200145721436,0.11271800100803375,-99999,-0.029242899268865585,0.00006226640107342973,-99999,19.179100036621094,-99999,30,824,-99999,26.208799362182617,0.042594898492097855,0.000027393400159780867,"61",1,-99999,51,824120151,161.4810028076172,2.498199939727783,18.544099807739258,-99999,-99999
"","ZTF18absrlhv2682407256115",true,64.5417676,false,"",100,100,100,"",1,false,-1,100,100,60436.40725689987,"ZTF18absrlhv",2682425095015015000,2682407256115,252.4097876,"","ztf",0.07745099812746048,0.0961569994688034,-99999,-0.05848440155386925,0.000026673600586946122,-99999,20.332700729370117,-99999,30,825,-99999,26.103200912475586,0.03464819863438606,0.0000160096005856758,"61",1,-99999,61,825120161,126.12699890136719,2.5064001083374023,5.509329795837402,-99999,-99999
